T.ID,GP.Vol,NP.Vol,Wat.Vol,GT.Vol,NT.Vol,Prd.Lvl,Wat.Lvl,Ullage,Avg.Tmp,Prd.Wgt,Prd.Dens,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,   5214,   5129,      0,   5214,   5129, 103.87,  -0.34,   4856, 33.41,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.97,  -0.43,   7102, 33.13,    nan,    745,
05,   2835,   2800,      0,   2835,   2800,  66.41,  -0.40,   7235, 33.84,    nan,    826,
06,   4790,   4732,      0,   4790,   4732,  56.87,  -0.15,  15635, 33.85,    nan,    826,
07,   3468,   3404,      0,   3468,   3404,  75.83,   0.06,   6602, 35.15,    nan,    745,
08,   3581,   3525,      0,   3581,   3525,  78.70,  -0.18,   6489, 33.03,    nan,    745,
[2017/08/01 12:53:00] 

 01,   6808,   6728,      0,   6808,   6728,  73.24,  -0.38,  13617, 33.51,    nan,    826,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,   5214,   5129,      0,   5214,   5129, 103.87,  -0.33,   4856, 33.41,    nan,    745,
04,   2968,   2921,      0,   2968,   2921,  70.97,  -0.43,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4783,   4725,      0,   4783,   4725,  56.81,  -0.15,  15642, 33.85,    nan,    826,
07,   3468,   3404,      0,   3468,   3404,  75.83,   0.06,   6602, 35.15,    nan,    745,
08,   3582,   3525,      0,   3582,   3525,  78.71,  -0.18,   6488, 33.03,    nan,    745,
[2017/08/01 12:54:00] 

 01,   6808,   6728,      0,   6808,   6728,  73.23,  -0.38,  13617, 33.51,    nan,    826,
02,   4682,   4612,      0,   4682,   4612,  98.17,  -0.37,   5388, 32.21,    nan,    745,
03,   5214,   5128,      0,   5214,   5128, 103.87,  -0.33,   4856, 33.41,    nan,    745,
04,   2968,   2921,      0,   2968,   2921,  70.97,  -0.42,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4783,   4725,      0,   4783,   4725,  56.81,  -0.16,  15642, 33.85,    nan,    826,
07,   3461,   3397,      0,   3461,   3397,  75.72,   0.06,   6609, 35.15,    nan,    745,
08,   3582,   3525,      0,   3582,   3525,  78.71,  -0.18,   6488, 33.03,    nan,    745,
[2017/08/01 12:55:00] 

 01,   6808,   6728,      0,   6808,   6728,  73.24,  -0.38,  13617, 33.51,    nan,    826,
02,   4682,   4612,      0,   4682,   4612,  98.17,  -0.37,   5388, 32.21,    nan,    745,
03,   5214,   5129,      0,   5214,   5129, 103.88,  -0.33,   4856, 33.41,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.97,  -0.43,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4755,   4698,      0,   4755,   4698,  56.56,  -0.15,  15670, 33.85,    nan,    826,
07,   3448,   3385,      0,   3449,   3385,  75.51,   0.06,   6621, 35.16,    nan,    745,
08,   3581,   3525,      0,   3581,   3525,  78.70,  -0.18,   6489, 33.03,    nan,    745,
[2017/08/01 12:56:00] 

 01,   6808,   6728,      0,   6808,   6728,  73.24,  -0.38,  13617, 33.51,    nan,    826,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,   5213,   5128,      0,   5213,   5128, 103.87,  -0.33,   4857, 33.41,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.97,  -0.43,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4723,   4666,      0,   4723,   4666,  56.28,  -0.15,  15702, 33.86,    nan,    826,
07,   3449,   3385,      0,   3449,   3385,  75.52,   0.06,   6621, 35.16,    nan,    745,
08,   3582,   3525,      0,   3582,   3525,  78.71,  -0.18,   6488, 33.03,    nan,    745,
[2017/08/01 12:57:00] 

 01,   6808,   6727,      0,   6808,   6727,  73.23,  -0.38,  13617, 33.51,    nan,    826,
02,   4682,   4612,      0,   4682,   4612,  98.17,  -0.37,   5388, 32.21,    nan,    745,
03,   5214,   5128,      0,   5214,   5128, 103.87,  -0.33,   4856, 33.41,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.96,  -0.42,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.40,   7236, 33.84,    nan,    826,
06,   4720,   4663,      0,   4720,   4663,  56.26,  -0.16,  15705, 33.86,    nan,    826,
07,   3448,   3385,      0,   3449,   3385,  75.51,   0.06,   6621, 35.16,    nan,    745,
08,   3581,   3524,      0,   3581,   3524,  78.70,  -0.18,   6489, 33.03,    nan,    745,
[2017/08/01 12:58:00] 

 01,   6808,   6728,      0,   6808,   6728,  73.24,  -0.38,  13617, 33.51,    nan,    826,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,   5214,   5129,      0,   5214,   5129, 103.88,  -0.33,   4856, 33.41,    nan,    745,
04,   2967,   2920,      0,   2967,   2920,  70.96,  -0.43,   7103, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4720,   4663,      0,   4720,   4663,  56.25,  -0.16,  15705, 33.86,    nan,    826,
07,   3448,   3385,      0,   3448,   3385,  75.51,   0.06,   6622, 35.16,    nan,    745,
08,   3582,   3525,      0,   3582,   3525,  78.71,  -0.18,   6488, 33.03,    nan,    745,
[2017/08/01 12:59:00] 

 01,   6808,   6728,      0,   6808,   6728,  73.24,  -0.38,  13617, 33.51,    nan,    826,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,   5214,   5129,      0,   5214,   5129, 103.87,  -0.33,   4856, 33.41,    nan,    745,
04,   2968,   2921,      0,   2968,   2921,  70.97,  -0.43,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4713,   4656,      0,   4713,   4656,  56.19,  -0.15,  15712, 33.86,    nan,    826,
07,   3449,   3385,      0,   3449,   3385,  75.52,   0.06,   6621, 35.16,    nan,    745,
08,   3573,   3516,      0,   3573,   3516,  78.57,  -0.18,   6497, 33.03,    nan,    745,
[2017/08/01 13:00:00] 

 01,   6787,   6707,      0,   6787,   6707,  73.08,  -0.38,  13638, 33.51,    nan,    826,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,   5214,   5128,      0,   5214,   5128, 103.87,  -0.33,   4856, 33.41,    nan,    745,
04,   2967,   2920,      0,   2967,   2920,  70.96,  -0.42,   7103, 33.13,    nan,    745,
05,   2835,   2800,      0,   2835,   2800,  66.41,  -0.40,   7235, 33.84,    nan,    826,
06,   4713,   4656,      0,   4713,   4656,  56.19,  -0.16,  15712, 33.86,    nan,    826,
07,   3449,   3385,      0,   3449,   3385,  75.52,   0.06,   6621, 35.16,    nan,    745,
08,   3567,   3510,      0,   3567,   3510,  78.47,  -0.18,   6503, 33.03,    nan,    745,
[2017/08/01 13:01:00] 

 01,   6787,   6707,      0,   6787,   6707,  73.08,  -0.38,  13638, 33.51,    nan,    826,
02,   4682,   4612,      0,   4682,   4612,  98.17,  -0.37,   5388, 32.21,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.41,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.97,  -0.43,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4713,   4656,      0,   4713,   4656,  56.20,  -0.16,  15712, 33.86,    nan,    826,
07,   3448,   3385,      0,   3448,   3385,  75.51,   0.06,   6622, 35.17,    nan,    745,
08,   3567,   3510,      0,   3567,   3510,  78.47,  -0.18,   6503, 33.03,    nan,    745,
[2017/08/01 13:02:00] 

 01,   6772,   6693,      0,   6772,   6693,  72.96,  -0.38,  13653, 33.51,    nan,    826,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.41,    nan,    745,
04,   2967,   2920,      0,   2967,   2920,  70.96,  -0.42,   7103, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4710,   4653,      0,   4710,   4653,  56.17,  -0.16,  15715, 33.86,    nan,    826,
07,   3449,   3385,      0,   3449,   3385,  75.52,   0.06,   6621, 35.17,    nan,    745,
08,   3567,   3510,      0,   3567,   3510,  78.46,  -0.19,   6503, 33.03,    nan,    745,
[2017/08/01 13:03:00] 

 01,   6732,   6652,      0,   6732,   6652,  72.65,  -0.38,  13693, 33.51,    nan,    826,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.41,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.97,  -0.43,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4698,   4642,      0,   4698,   4642,  56.07,  -0.16,  15727, 33.87,    nan,    826,
07,   3449,   3385,      0,   3449,   3385,  75.52,   0.06,   6621, 35.17,    nan,    745,
08,   3566,   3510,      0,   3566,   3510,  78.46,  -0.18,   6504, 33.03,    nan,    745,
[2017/08/01 13:04:00] 

 01,   6720,   6641,      0,   6720,   6641,  72.57,  -0.37,  13705, 33.51,    nan,    826,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,   5210,   5125,      0,   5210,   5125, 103.82,  -0.33,   4860, 33.42,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.97,  -0.42,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4698,   4641,      0,   4698,   4641,  56.06,  -0.15,  15727, 33.87,    nan,    826,
07,   3448,   3385,      0,   3448,   3385,  75.51,   0.06,   6622, 35.17,    nan,    745,
08,   3567,   3510,      0,   3567,   3510,  78.46,  -0.19,   6503, 33.04,    nan,    745,
[2017/08/01 13:05:00] 

 01,   6721,   6642,      0,   6721,   6642,  72.57,  -0.38,  13704, 33.51,    nan,    826,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,     32,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.41,    nan,    745,
04,   2968,   2921,      0,   2968,   2921,  70.97,  -0.42,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.40,   7236, 33.84,    nan,    826,
06,   4697,   4640,      0,   4697,   4640,  56.05,  -0.15,  15728, 33.87,    nan,    826,
07,   3449,   3385,      0,   3449,   3385,  75.52,   0.06,   6621, 35.18,    nan,    745,
08,   3554,   3497,      0,   3554,   3497,  78.25,  -0.18,   6516, 33.03,    nan,    745,
[2017/08/01 13:06:00] 

 01,   6720,   6641,      0,   6720,   6641,  72.56,  -0.38,  13705, 33.51,    nan,    826,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.42,    nan,    745,
04,   2968,   2921,      0,   2968,   2921,  70.97,  -0.44,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4698,   4641,      0,   4698,   4641,  56.06,  -0.15,  15727, 33.87,    nan,    826,
07,   3449,   3385,      0,   3449,   3385,  75.52,   0.06,   6621, 35.18,    nan,    745,
08,   3548,   3492,      0,   3548,   3492,  78.16,  -0.18,   6522, 33.04,    nan,    745,
[2017/08/01 13:07:00] 

 01,   6720,   6641,      0,   6720,   6641,  72.56,  -0.38,  13705, 33.51,    nan,    826,
02,   4681,   4612,      0,   4681,   4612,  98.16,  -0.37,   5389, 32.21,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.41,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.96,  -0.42,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4699,   4642,      0,   4699,   4642,  56.07,  -0.16,  15726, 33.87,    nan,    826,
07,   3445,   3382,      0,   3445,   3382,  75.46,   0.06,   6625, 35.19,    nan,    745,
08,   3548,   3492,      0,   3548,   3492,  78.16,  -0.18,   6522, 33.04,    nan,    745,
[2017/08/01 13:08:00] 

 01,   6720,   6641,      0,   6720,   6641,  72.57,  -0.38,  13705, 33.51,    nan,    826,
02,   4675,   4605,      0,   4675,   4605,  98.05,  -0.37,   5395, 32.22,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.32,   4859, 33.42,    nan,    745,
04,   2968,   2921,      0,   2968,   2921,  70.98,  -0.43,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4698,   4641,      0,   4698,   4641,  56.06,  -0.16,  15727, 33.87,    nan,    826,
07,   3443,   3379,      0,   3443,   3379,  75.42,   0.06,   6627, 35.19,    nan,    745,
08,   3546,   3490,      0,   3546,   3490,  78.13,  -0.19,   6524, 33.04,    nan,    745,
[2017/08/01 13:09:00] 

 01,   6720,   6641,      0,   6720,   6641,  72.56,  -0.38,  13705, 33.51,    nan,    826,
02,   4669,   4600,      0,   4669,   4600,  97.97,  -0.37,   5401, 32.22,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.42,    nan,    745,
04,   2967,   2920,      0,   2967,   2920,  70.96,  -0.44,   7103, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4697,   4640,      0,   4697,   4640,  56.05,  -0.16,  15728, 33.87,    nan,    826,
07,   3443,   3379,      0,   3443,   3379,  75.43,   0.06,   6627, 35.19,    nan,    745,
08,   3546,   3490,      0,   3546,   3490,  78.14,  -0.18,   6524, 33.04,    nan,    745,
[2017/08/01 13:10:00] 

 01,   6720,   6641,      0,   6720,   6641,  72.56,  -0.38,  13705, 33.51,    nan,    826,
02,   4649,   4580,      0,   4649,   4580,  97.64,  -0.37,   5421, 32.22,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.41,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.97,  -0.43,   7102, 33.13,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.40,   7236, 33.84,    nan,    826,
06,   4699,   4642,      0,   4699,   4642,  56.07,  -0.16,  15726, 33.88,    nan,    826,
07,   3443,   3379,      0,   3443,   3379,  75.42,   0.06,   6627, 35.19,    nan,    745,
08,   3546,   3490,      0,   3546,   3490,  78.14,  -0.18,   6524, 33.04,    nan,    745,
[2017/08/01 13:11:00] 

 01,   6720,   6641,      0,   6720,   6641,  72.56,  -0.38,  13705, 33.51,    nan,    826,
02,   4649,   4580,      0,   4649,   4580,  97.64,  -0.37,   5421, 32.22,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.84,  -0.33,   4859, 33.42,    nan,    745,
04,   2968,   2921,      0,   2968,   2921,  70.98,  -0.42,   7102, 33.14,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4698,   4641,      0,   4698,   4641,  56.06,  -0.15,  15727, 33.88,    nan,    826,
07,   3440,   3377,      0,   3441,   3377,  75.38,   0.06,   6629, 35.20,    nan,    745,
08,   3543,   3487,      0,   3543,   3487,  78.09,  -0.18,   6527, 33.04,    nan,    745,
[2017/08/01 13:12:00] 

 01,   6721,   6641,      0,   6721,   6641,  72.57,  -0.38,  13704, 33.63,    nan,    826,
02,   4649,   4580,      0,   4649,   4580,  97.64,  -0.37,   5421, 32.22,    nan,    745,
03,   5210,   5125,      0,   5210,   5125, 103.82,  -0.33,   4860, 33.41,    nan,    745,
04,   2968,   2921,      0,   2968,   2921,  70.97,  -0.43,   7102, 33.14,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.40,   7236, 33.84,    nan,    826,
06,   4698,   4641,      0,   4698,   4641,  56.06,  -0.16,  15727, 33.88,    nan,    826,
07,   3432,   3369,      0,   3433,   3369,  75.26,   0.06,   6637, 35.20,    nan,    745,
08,   3540,   3484,      0,   3540,   3484,  78.04,  -0.19,   6530, 33.04,    nan,    745,
[2017/08/01 13:13:00] 

 01,   6708,   6629,      0,   6708,   6629,  72.47,  -0.38,  13717, 33.51,    nan,    826,
02,   4649,   4580,      0,   4649,   4580,  97.65,  -0.37,   5421, 32.22,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.42,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.97,  -0.43,   7102, 33.14,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4698,   4641,      0,   4698,   4641,  56.06,  -0.15,  15727, 33.88,    nan,    826,
07,   3421,   3358,      0,   3421,   3358,  75.08,   0.06,   6649, 35.20,    nan,    745,
08,   3541,   3484,      0,   3541,   3484,  78.05,  -0.18,   6529, 33.04,    nan,    745,
[2017/08/01 13:14:00] 

 01,   6708,   6629,      0,   6708,   6629,  72.47,  -0.38,  13717, 33.52,    nan,    826,
02,   4649,   4580,      0,   4649,   4580,  97.64,  -0.37,   5421, 32.22,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.42,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.96,  -0.42,   7102, 33.14,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4676,   4619,      0,   4676,   4619,  55.87,  -0.16,  15749, 33.88,    nan,    826,
07,   3421,   3358,      0,   3421,   3358,  75.07,   0.06,   6649, 35.21,    nan,    745,
08,   3541,   3484,      0,   3541,   3484,  78.05,  -0.18,   6529, 33.04,    nan,    745,
[2017/08/01 13:15:00] 

 01,   6687,   6608,      0,   6687,   6608,  72.31,  -0.38,  13738, 33.52,    nan,    826,
02,   4649,   4580,      0,   4649,   4580,  97.64,  -0.37,   5421, 32.22,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.41,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.96,  -0.43,   7102, 33.14,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.40,   7236, 33.84,    nan,    826,
06,   4636,   4580,      0,   4636,   4580,  55.51,  -0.16,  15789, 33.88,    nan,    826,
07,   3419,   3356,      0,   3419,   3356,  75.04,   0.06,   6651, 35.21,    nan,    745,
08,   3541,   3484,      0,   3541,   3484,  78.05,  -0.18,   6529, 33.04,    nan,    745,
[2017/08/01 13:16:00] 

 01,   6687,   6608,      0,   6687,   6608,  72.31,  -0.38,  13738, 33.52,    nan,    826,
02,   4649,   4580,      0,   4649,   4580,  97.64,  -0.37,   5421, 32.22,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.33,   4859, 33.42,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.97,  -0.43,   7102, 33.14,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4635,   4579,      0,   4635,   4579,  55.51,  -0.16,  15790, 33.88,    nan,    826,
07,   3420,   3356,      0,   3420,   3356,  75.05,   0.06,   6650, 35.21,    nan,    745,
08,   3541,   3484,      0,   3541,   3484,  78.04,  -0.18,   6529, 33.04,    nan,    745,
[2017/08/01 13:17:00] 

 01,   6687,   6608,      0,   6687,   6608,  72.31,  -0.38,  13738, 33.52,    nan,    826,
02,   4649,   4580,      0,   4649,   4580,  97.64,  -0.37,   5421, 32.22,    nan,    745,
03,   5211,   5126,      0,   5211,   5126, 103.83,  -0.32,   4859, 33.41,    nan,    745,
04,   2968,   2920,      0,   2968,   2920,  70.97,  -0.43,   7102, 33.14,    nan,    745,
05,   2834,   2800,      0,   2834,   2800,  66.41,  -0.41,   7236, 33.84,    nan,    826,
06,   4634,   4578,      0,   4634,   4578,  55.50,  -0.16,  15791, 33.88,    nan,    826,
07,   3419,   3356,      0,   3419,   3356,  75.04,   0.06,   6651, 35.21,    nan,    745,
08,   3541,   3484,      0,   3541,   3484,  78.05,  -0.18,   6529, 33.04,    nan,    745,
